time,force,tip,base
0.0655,4.869243052746752e-09,-1.2656529634070792e-07,-1.2900000001497862e-07
0.066,4.933740973967148e-09,-1.275330473889129e-07,-1.3000000001463564e-07
0.0665,4.998454435123244e-09,-1.2850069066711622e-07,-1.3100000001429267e-07
0.067,5.063382645639956e-09,-1.294682265706046e-07,-1.320000000139497e-07
0.0675,5.128524822711646e-09,-1.3043565549078263e-07,-1.3300000001360672e-07
0.068,5.193880191172813e-09,-1.314029778152345e-07,-1.3400000001326375e-07
0.0685,5.259447983373485e-09,-1.3237019392778372e-07,-1.3500000001292078e-07
0.069,5.325227439067066e-09,-1.3333730420855374e-07,-1.360000000125778e-07
0.0695,5.391217805294812e-09,-1.3430430903402586e-07,-1.3700000001223483e-07
0.07,5.457418336267726e-09,-1.3527120877709522e-07,-1.3800000001189186e-07
0.07050000000000001,5.523828293251114e-09,-1.3623800380712554e-07,-1.3900000001154888e-07
0.07100000000000001,5.5904469444748555e-09,-1.37204694490006e-07,-1.400000000112059e-07
0.07150000000000001,5.657273565007436e-09,-1.3817128118820152e-07,-1.4100000001086294e-07
0.07200000000000001,5.7243074366607374e-09,-1.391377642608059e-07,-1.4200000001051996e-07
0.0725,5.791547847892653e-09,-1.401041440635929e-07,-1.43000000010177e-07
0.073,5.858994093691775e-09,-1.4107042094906412e-07,-1.4400000000983402e-07
0.0735,5.926645475502423e-09,-1.4203659526650055e-07,-1.4500000000949105e-07
0.074,5.994501301115023e-09,-1.4300266736200829e-07,-1.4600000000914807e-07
0.0745,6.0625608845700815e-09,-1.4396863757856476e-07,-1.470000000088051e-07
0.075,6.130823546078198e-09,-1.4493450625606603e-07,-1.4800000000846213e-07
0.0755,6.1992886119226116e-09,-1.4590027373137056e-07,-1.4900000000811915e-07
0.076,6.267955414375802e-09,-1.4686594033834348e-07,-1.5000000000777618e-07
0.0765,6.336823291606593e-09,-1.478315064078988e-07,-1.510000000074332e-07
0.077,6.405891587605356e-09,-1.4879697226804269e-07,-1.5200000000709023e-07
0.0775,6.475159652095609e-09,-1.4976233824391407e-07,-1.5300000000674726e-07
0.078,6.5446268404536444e-09,-1.507276046578248e-07,-1.5400000000640429e-07
0.0785,6.614292513627243e-09,-1.516927718292996e-07,-1.550000000060613e-07
0.079,6.684156038063452e-09,-1.5265784007511532e-07,-1.5600000000571834e-07
0.0795,6.7542167856322906e-09,-1.536228097093394e-07,-1.5700000000537537e-07
0.08,6.8244741335441725e-09,-1.545876810433658e-07,-1.580000000050324e-07
0.0805,6.894927464282865e-09,-1.5555245438595305e-07,-1.5900000000468942e-07
0.081,6.965576165529576e-09,-1.5651713004325942e-07,-1.6000000000434645e-07
0.0815,7.036419630099554e-09,-1.5748170831887924e-07,-1.6100000000400347e-07
0.082,7.1074572558644745e-09,-1.5844618951387645e-07,-1.620000000036605e-07
0.0825,7.1786884456866875e-09,-1.59410573926819e-07,-1.6300000000331753e-07
0.083,7.250112607356733e-09,-1.6037486185381274e-07,-1.6400000000297455e-07
0.0835,7.321729153526217e-09,-1.6133905358853408e-07,-1.6500000000263158e-07
0.084,7.393537501633702e-09,-1.623031494222607e-07,-1.660000000022886e-07
0.0845,7.465537073855483e-09,-1.6326714964390514e-07,-1.6700000000194563e-07
0.085,7.537727297037072e-09,-1.6423105454004488e-07,-1.6800000000160266e-07
0.0855,7.610107602635417e-09,-1.6519486439495323e-07,-1.690000000012597e-07
0.08600000000000001,7.682677426651417e-09,-1.6615857949062804e-07,-1.7000000000091671e-07
0.08650000000000001,7.7554362095831e-09,-1.6712220010682297e-07,-1.7100000000057374e-07
0.08700000000000001,7.828383396352963e-09,-1.680857265210742e-07,-1.7200000000023077e-07
0.08750000000000001,7.901518436266165e-09,-1.690491590087307e-07,-1.729999999998878e-07
0.08800000000000001,7.974840782944834e-09,-1.7001249784298106e-07,-1.7399999999954482e-07
0.0885,8.04834989427998e-09,-1.7097574329488118e-07,-1.7499999999920185e-07
0.089,8.122045232370402e-09,-1.7193889563338067e-07,-1.7599999999885888e-07
0.0895,8.195926263475402e-09,-1.7290195512534983e-07,-1.769999999985159e-07
0.09,8.269992457963695e-09,-1.7386492203560575e-07,-1.7799999999817293e-07
0.0905,8.34424329025655e-09,-1.748277966269372e-07,-1.7899999999782996e-07
0.091,8.418678238780524e-09,-1.7579057916012983e-07,-1.7999999999748698e-07
0.0915,8.49329678592509e-09,-1.767532698939922e-07,-1.80999999997144e-07
0.092,8.56809841797654e-09,-1.777158690853773e-07,-1.8199999999680104e-07
0.0925,8.643082625094401e-09,-1.786783769892095e-07,-1.8299999999645806e-07
0.093,8.71824890123969e-09,-1.7964079385850543e-07,-1.839999999961151e-07
0.0935,8.793596744149077e-09,-1.8060311994439888e-07,-1.8499999999577212e-07
0.094,8.869125655275152e-09,-1.815653554961622e-07,-1.8599999999542914e-07
0.0945,8.944835139752994e-09,-1.8252750076122964e-07,-1.8699999999508617e-07
0.095,9.020724706345112e-09,-1.8348955598521834e-07,-1.879999999947432e-07
0.0955,9.096793867410499e-09,-1.8445152141195087e-07,-1.8899999999440022e-07
0.096,9.173042138851e-09,-1.8541339728347544e-07,-1.8999999999405725e-07
0.0965,9.249469040072104e-09,-1.863751838400872e-07,-1.9099999999371428e-07
0.097,9.32607409395543e-09,-1.8733688132035021e-07,-1.919999999933713e-07
0.0975,9.402856826793254e-09,-1.8829848996111498e-07,-1.9299999999302833e-07
0.098,9.479816768269225e-09,-1.892600099975403e-07,-1.9399999999268536e-07
0.0985,9.556953451413844e-09,-1.9022144166311274e-07,-1.9499999999234238e-07
0.099,9.634266412562707e-09,-1.91182785189665e-07,-1.959999999919994e-07
0.0995,9.711755191308655e-09,-1.921440408073944e-07,-1.9699999999165644e-07
0.1,9.78941933049877e-09,-1.931052087448852e-07,-1.9799999999131346e-07
0.1005,9.867258376160242e-09,-1.9406628922912247e-07,-1.989999999909705e-07
0.101,9.94527187747576e-09,-1.9502728248551193e-07,-1.9999999999062752e-07
0.1015,1.002345938675894e-08,-1.9598818873789878e-07,-2.0099999999028455e-07
0.10200000000000001,1.010182045940891e-08,-1.9694900820858427e-07,-2.0199999998994157e-07
0.10250000000000001,1.0180354653873535e-08,-1.979097411183424e-07,-2.029999999895986e-07
0.10300000000000001,1.0259061531626246e-08,-1.9887038768643868e-07,-2.0399999998925563e-07
0.10350000000000001,1.0337940657122854e-08,-1.9983094813064523e-07,-2.0499999998891265e-07
0.10400000000000001,1.0416991597769379e-08,-2.007914226672578e-07,-2.0599999998856968e-07
0.1045,1.0496213923895276e-08,-2.0175181151111257e-07,-2.069999999882267e-07
0.105,1.0575607208716522e-08,-2.0271211487560147e-07,-2.0799999998788373e-07
0.1055,1.0655171028306476e-08,-2.0367233297268829e-07,-2.0899999998754076e-07
0.106,1.0734904961563679e-08,-2.0463246601292432e-07,-2.0999999998719779e-07
0.1065,1.0814808590177589e-08,-2.0559251420546276e-07,-2.109999999868548e-07
0.107,1.0894881498612199e-08,-2.0655247775807585e-07,-2.1199999998651184e-07
0.1075,1.0975123274052613e-08,-2.0751235687716676e-07,-2.1299999998616887e-07
0.108,1.1055533506401756e-08,-2.084721517677874e-07,-2.139999999858259e-07
0.1085,1.1136111788230868e-08,-2.094318626336502e-07,-2.1499999998548292e-07
0.109,1.1216857714763284e-08,-2.1039148967714386e-07,-2.1599999998513995e-07
0.1095,1.1297770883840745e-08,-2.1135103309934676e-07,-2.1699999998479697e-07
0.11,1.1378850895903462e-08,-2.123104931000416e-07,-2.17999999984454e-07
0.1105,1.1460097353949854e-08,-2.132698698777274e-07,-2.1899999998411103e-07
0.111,1.1541509863521554e-08,-2.1422916362963465e-07,-2.1999999998376805e-07
0.1115,1.1623088032673827e-08,-2.1518837455173777e-07,-2.2099999998342508e-07
0.112,1.1704831471931476e-08,-2.1614750283876612e-07,-2.219999999830821e-07
0.1125,1.1786739794303923e-08,-2.171065486842217e-07,-2.2299999998273913e-07
0.113,1.186881261522666e-08,-2.1806551228038812e-07,-2.2399999998239616e-07
0.1135,1.1951049552541462e-08,-2.1902439381834313e-07,-2.249999999820532e-07
0.114,1.2033450226472897e-08,-2.1998319348797156e-07,-2.2599999998171021e-07
0.1145,1.211601425961406e-08,-2.2094191147797856e-07,-2.2699999998136724e-07
0.115,1.2198741276897439e-08,-2.2190054797590077e-07,-2.2799999998102427e-07
0.1155,1.2281630905558781e-08,-2.2285910316811688e-07,-2.289999999806813e-07
0.116,1.2364682775132595e-08,-2.238175772398612e-07,-2.2999999998033832e-07
0.1165,1.244789651741992e-08,-2.2477597037523446e-07,-2.3099999997999535e-07
0.117,1.253127176646098e-08,-2.2573428275721404e-07,-2.3199999997965238e-07
0.11750000000000001,1.2614808158525284e-08,-2.2669251456766712e-07,-2.329999999793094e-07
0.11800000000000001,1.2698505332078912e-08,-2.2765066598736016e-07,-2.3399999997896643e-07
0.11850000000000001,1.278236292776739e-08,-2.2860873719597045e-07,-2.3499999997862346e-07
0.11900000000000001,1.2866380588393786e-08,-2.2956672837209673e-07,-2.3599999997828048e-07
0.11950000000000001,1.2950557958898152e-08,-2.305246396932695e-07,-2.369999999779375e-07
0.12000000000000001,1.3034894686333598e-08,-2.3148247133596177e-07,-2.3799999997759454e-07
0.1205,1.3119390420623782e-08,-2.3244022347598045e-07,-2.389999999780211e-07
0.121,1.320404481185145e-08,-2.3339789628807048e-07,-2.399999999790016e-07
0.1215,1.328885751341466e-08,-2.3435548994497776e-07,-2.409999999799821e-07
0.122,1.3373828180838221e-08,-2.353130046189416e-07,-2.4199999998096264e-07
0.1225,1.3458956471473015e-08,-2.3627044048128337e-07,-2.4299999998194316e-07
0.123,1.3544242044649032e-08,-2.3722779770233978e-07,-2.4399999998292367e-07
0.1235,1.3629684561669953e-08,-2.3818507645146136e-07,-2.449999999839042e-07
0.124,1.3715283685794892e-08,-2.3914227689701986e-07,-2.459999999848847e-07
0.1245,1.3801039082207469e-08,-2.4009939920641513e-07,-2.469999999858652e-07
0.125,1.3886950418031207e-08,-2.410564435460891e-07,-2.4799999998684573e-07
0.1255,1.3973017362294983e-08,-2.420134100815319e-07,-2.4899999998782625e-07
0.126,1.4059239585899819e-08,-2.429702989772898e-07,-2.4999999998880677e-07
0.1265,1.4145616761621541e-08,-2.4392711039697585e-07,-2.509999999897873e-07
0.127,1.4232148564088868e-08,-2.448838445032783e-07,-2.519999999907678e-07
0.1275,1.4318834669745996e-08,-2.458405014579665e-07,-2.529999999917483e-07
0.128,1.4405674756884558e-08,-2.467970814219054e-07,-2.5399999999272883e-07
0.1285,1.4492668505560807e-08,-2.477535845550559e-07,-2.5499999999370934e-07
0.129,1.4579815597651821e-08,-2.487100110164917e-07,-2.5599999999468986e-07
0.1295,1.4667115716767969e-08,-2.4966636096439896e-07,-2.569999999956704e-07
0.13,1.4754568548289504e-08,-2.5062263455609087e-07,-2.579999999966509e-07
0.1305,1.4842173779325711e-08,-2.5157883194801243e-07,-2.589999999976314e-07
0.131,1.4929931098705828e-08,-2.5253495329574877e-07,-2.599999999986119e-07
0.1315,1.5017840196962075e-08,-2.5349099875403317e-07,-2.6099999999959244e-07
0.132,1.5105900766312214e-08,-2.5444696847675463e-07,-2.6200000000057296e-07
0.1325,1.5194112500661164e-08,-2.554028626169664e-07,-2.6300000000155347e-07
0.133,1.52824750955644e-08,-2.563586813268918e-07,-2.64000000002534e-07
0.1335,1.537098824820763e-08,-2.573144247579308e-07,-2.650000000035145e-07
0.134,1.545965165742481e-08,-2.582700930606705e-07,-2.66000000004495e-07
0.1345,1.5548465023661105e-08,-2.5922568638489044e-07,-2.6700000000547553e-07
0.135,1.5637428048952466e-08,-2.601812048795689e-07,-2.6800000000645605e-07
0.1355,1.5726540436930585e-08,-2.611366486928913e-07,-2.6900000000743657e-07
0.136,1.581580189278937e-08,-2.6209201797225586e-07,-2.700000000084171e-07
0.1365,1.5905212123307282e-08,-2.630473128642841e-07,-2.710000000093976e-07
0.137,1.599477083678174e-08,-2.6400253351482145e-07,-2.720000000103781e-07
0.1375,1.608447774305602e-08,-2.6495768006894876e-07,-2.7300000001135863e-07
0.138,1.6174332553473996e-08,-2.659127526709856e-07,-2.7400000001233914e-07
0.1385,1.6264334980913046e-08,-2.6686775146450117e-07,-2.7500000001331966e-07
0.139,1.6354484739733703e-08,-2.678226765923176e-07,-2.760000000143002e-07
0.1395,1.644478154576174e-08,-2.687775281965144e-07,-2.770000000152807e-07
0.14,1.653522511631444e-08,-2.697323064184404e-07,-2.780000000162612e-07
0.1405,1.662581517014747e-08,-2.706870113987147e-07,-2.790000000172417e-07
0.14100000000000001,1.67165514274614e-08,-2.7164164327723504e-07,-2.8000000001822224e-07
0.14150000000000001,1.6807433609891213e-08,-2.725962021931842e-07,-2.8100000001920275e-07
0.14200000000000002,1.6898461440501686e-08,-2.735506882850365e-07,-2.8200000002018327e-07
0.14250000000000002,1.6989634643733778e-08,-2.745051016905597e-07,-2.830000000211638e-07
0.14300000000000002,1.7080952945459195e-08,-2.7545944254682747e-07,-2.840000000221443e-07
0.14350000000000002,1.717241607291107e-08,-2.7641371099021924e-07,-2.850000000231248e-07
0.14400000000000002,1.7264023754707275e-08,-2.7736790715642976e-07,-2.8600000002410533e-07
0.1445,1.7355775720809763e-08,-2.783220311804718e-07,-2.8700000002508585e-07
0.145,1.744767170255379e-08,-2.792760831966855e-07,-2.8800000002606637e-07
0.1455,1.7539711432595602e-08,-2.8023006333874015e-07,-2.890000000270469e-07
0.146,1.7631894644919396e-08,-2.8118397173964075e-07,-2.900000000280274e-07
0.1465,1.772422107482991e-08,-2.821378085317345e-07,-2.910000000290079e-07
0.147,1.781669045894659e-08,-2.8309157384671654e-07,-2.9200000002998843e-07
0.1475,1.7909302535171657e-08,-2.84045267815633e-07,-2.9300000003096894e-07
0.148,1.800205704269537e-08,-2.849988905688876e-07,-2.9400000003194946e-07
0.1485,1.8094953721988427e-08,-2.859524422362476e-07,-2.9500000003293e-07
0.149,1.8187992314780933e-08,-2.8690592294684694e-07,-2.960000000339105e-07
0.1495,1.828117256405881e-08,-2.87859332829193e-07,-2.97000000034891e-07
0.15,1.8374494214047494e-08,-2.888126720111705e-07,-2.980000000358715e-07
0.1505,1.8467957010220442e-08,-2.89765940620048e-07,-2.9900000003685204e-07
0.151,1.8561560699261243e-08,-2.907191387824805e-07,-3.0000000003783255e-07
0.1515,1.865530502907532e-08,-2.9167226662451626e-07,-3.0100000003881307e-07
0.152,1.874918974877094e-08,-2.926253242716005e-07,-3.020000000397936e-07
0.1525,1.8843214608649812e-08,-2.9357831184858024e-07,-3.030000000407741e-07
0.153,1.893737936020961e-08,-2.9453122947971e-07,-3.040000000417546e-07
0.1535,1.9031683756123567e-08,-2.9548407728865593e-07,-3.0500000004273513e-07
0.154,1.912612755021589e-08,-2.964368553984979e-07,-3.0600000004371565e-07
0.1545,1.9220710497492285e-08,-2.9738956393173915e-07,-3.0700000004469616e-07
0.155,1.9315432354096353e-08,-2.983422030103057e-07,-3.080000000456767e-07
0.1555,1.941029287731842e-08,-2.992947727555545e-07,-3.090000000466572e-07
0.156,1.9505291825570683e-08,-3.0024727328827476e-07,-3.100000000476377e-07
0.1565,1.960042895840327e-08,-3.011997047286953e-07,-3.1100000004861823e-07
0.157,1.969570403647964e-08,-3.0215206719648726e-07,-3.1200000004959874e-07
0.1575,1.9791116821551207e-08,-3.0310436081076654e-07,-3.1300000005057926e-07
0.158,1.9886667076496145e-08,-3.0405658569010277e-07,-3.140000000515598e-07
0.1585,1.998235456526486e-08,-3.0500874195251887e-07,-3.150000000525403e-07
0.159,2.0078179052881098e-08,-3.059608297154965e-07,-3.160000000535208e-07
0.1595,2.0174140305466637e-08,-3.069128490959822e-07,-3.170000000545013e-07
0.16,2.0270238090191167e-08,-3.0786480021038874e-07,-3.1800000005548184e-07
0.1605,2.036647217528609e-08,-3.088166831746003e-07,-3.1900000005646235e-07
0.161,2.0462842330029737e-08,-3.097684981039762e-07,-3.2000000005744287e-07
0.1615,2.0559348324742473e-08,-3.1072024511335467e-07,-3.210000000584234e-07
0.162,2.065598993080093e-08,-3.116719243170594e-07,-3.220000000594039e-07
0.1625,2.075276692056026e-08,-3.1262353582889603e-07,-3.230000000603844e-07
0.163,2.0849679067447657e-08,-3.1357507976216625e-07,-3.2400000006136493e-07
0.1635,2.0946726145855845e-08,-3.1452655622966123e-07,-3.2500000006234545e-07
0.164,2.1043907931209867e-08,-3.1547796534367345e-07,-3.2600000006332596e-07
0.1645,2.114122419992548e-08,-3.164293072159965e-07,-3.270000000643065e-07
0.165,2.1238674729406595e-08,-3.17380581957929e-07,-3.28000000065287e-07
0.1655,2.1336259298032384e-08,-3.1833178968027815e-07,-3.290000000662675e-07
0.166,2.1433977685168585e-08,-3.192829304933648e-07,-3.3000000006724803e-07
0.1665,2.15318296711361e-08,-3.202340045070247e-07,-3.3100000006822854e-07
