time,force,tip,base,indentation,R,A,k,Q,f,approach_vel,Ee,E_arms,T_arms
0.0026,-1.1491301397454742e-09,-1.7712594174784779e-09,-1.2000000000091881e-09,1.7712594174784779e-09,,,,,,,,,
0.002605,-1.1458520386339852e-09,-1.7848737831630704e-09,-1.2100000000091705e-09,1.7848737831630704e-09,,,,,,,,,
0.00261,-1.1471369772748491e-09,-1.79284475871644e-09,-1.2200000000091529e-09,1.79284475871644e-09,,,,,,,,,
0.002615,-1.1468005705285224e-09,-1.8025614181255169e-09,-1.2300000000091353e-09,1.8025614181255169e-09,,,,,,,,,
0.00262,-1.1450900584556315e-09,-1.8144290163211286e-09,-1.2400000000091177e-09,1.8144290163211286e-09,,,,,,,,,
0.002625,-1.1474038500476658e-09,-1.820767808398895e-09,-1.2500000000091e-09,1.820767808398895e-09,,,,,,,,,
0.00263,-1.1437194412547414e-09,-1.8350850365402767e-09,-1.2600000000090824e-09,1.8350850365402767e-09,,,,,,,,,
0.002635,-1.1471156183707338e-09,-1.8401641226974928e-09,-1.2700000000090648e-09,1.8401641226974928e-09,,,,,,,,,
0.00264,-1.1433315417360313e-09,-1.8544661493688113e-09,-1.2800000000090472e-09,1.8544661493688113e-09,,,,,,,,,
0.002645,-1.1458949809606287e-09,-1.8607513401354357e-09,-1.2900000000090296e-09,1.8607513401354357e-09,,,,,,,,,
0.00265,-1.143715869448561e-09,-1.872890946893812e-09,-1.300000000009012e-09,1.872890946893812e-09,,,,,,,,,
0.0026550000000000002,-1.1441576501144667e-09,-1.8819566725302353e-09,-1.3100000000089944e-09,1.8819566725302353e-09,,,,,,,,,
0.00266,-1.1443171839205868e-09,-1.891093737390978e-09,-1.3200000000089768e-09,1.891093737390978e-09,,,,,,,,,
0.0026650000000000003,-1.1425151278288973e-09,-1.902990563769419e-09,-1.3300000000089591e-09,1.902990563769419e-09,,,,,,,,,
0.00267,-1.1445483573492117e-09,-1.9098147890086746e-09,-1.3400000000089415e-09,1.9098147890086746e-09,,,,,,,,,
0.002675,-1.1414577537554484e-09,-1.9232518124893425e-09,-1.350000000008924e-09,1.9232518124893425e-09,,,,,,,,,
0.00268,-1.1440720595862722e-09,-1.9294509252383253e-09,-1.3600000000089063e-09,1.9294509252383253e-09,,,,,,,,,
0.002685,-1.1411400414915758e-09,-1.9425818780076104e-09,-1.3700000000088887e-09,1.9425818780076104e-09,,,,,,,,,
0.00269,-1.1429238878608729e-09,-1.9499205564445062e-09,-1.380000000008871e-09,1.9499205564445062e-09,,,,,,,,,
0.002695,-1.1413542030030295e-09,-1.9612741143650516e-09,-1.3900000000088535e-09,1.9612741143650516e-09,,,,,,,,,
0.0027,-1.1414450246951253e-09,-1.9707707501118915e-09,-1.4000000000088359e-09,1.9707707501118915e-09,,,,,,,,,
0.002705,-1.1416755640009283e-09,-1.9798735894331015e-09,-1.4100000000088183e-09,1.9798735894331015e-09,,,,,,,,,
0.00271,-1.1400847485310084e-09,-1.9914376745622494e-09,-1.4200000000088006e-09,1.9914376745622494e-09,,,,,,,,,
0.002715,-1.1416859022344543e-09,-1.998893233007764e-09,-1.430000000008783e-09,1.998893233007764e-09,,,,,,,,,
0.00272,-1.1391822814409013e-09,-2.0115170592906862e-09,-1.4400000000087654e-09,2.0115170592906862e-09,,,,,,,,,
0.002725,-1.1411607477358282e-09,-2.018588388377197e-09,-1.4500000000087478e-09,2.018588388377197e-09,,,,,,,,,
0.0027300000000000002,-1.1388296013545384e-09,-2.0309213946113777e-09,-1.4600000000087302e-09,2.0309213946113777e-09,,,,,,,,,
0.002735,-1.14014248516296e-09,-2.0388810373568564e-09,-1.4700000000087126e-09,2.0388810373568564e-09,,,,,,,,,
0.0027400000000000002,-1.1388644746629466e-09,-2.0498723869162543e-09,-1.480000000008695e-09,2.0498723869162543e-09,,,,,,,,,
0.002745,-1.1388850015070131e-09,-2.0594426890899742e-09,-1.4900000000086774e-09,2.0594426890899742e-09,,,,,,,,,
0.0027500000000000003,-1.1389767332340223e-09,-2.0687589524322786e-09,-1.5000000000086597e-09,2.0687589524322786e-09,,,,,,,,,
0.002755,-1.1377140742840535e-09,-2.079873648238973e-09,-1.5100000000086421e-09,2.079873648238973e-09,,,,,,,,,
0.00276,-1.1388633470877795e-09,-2.0879446933012776e-09,-1.5200000000086245e-09,2.0879446933012776e-09,,,,,,,,,
0.002765,-1.1368769637162766e-09,-2.099885214301609e-09,-1.530000000008607e-09,2.099885214301609e-09,,,,,,,,,
0.00277,-1.1383573575863953e-09,-2.107616155036351e-09,-1.5400000000085893e-09,2.107616155036351e-09,,,,,,,,,
0.002775,-1.1364475811950701e-09,-2.1194062147916498e-09,-1.5500000000085717e-09,2.1194062147916498e-09,,,,,,,,,
0.00278,-1.1374797529334569e-09,-2.127729862455068e-09,-1.560000000008554e-09,2.127729862455068e-09,,,,,,,,,
0.002785,-1.1363191826500507e-09,-2.1385810829125796e-09,-1.5700000000085365e-09,2.1385810829125796e-09,,,,,,,,,
0.00279,-1.1364046147044632e-09,-2.148064220324709e-09,-1.5800000000085188e-09,2.148064220324709e-09,,,,,,,,,
0.002795,-1.1362740686437642e-09,-2.157678112151617e-09,-1.5900000000085012e-09,2.157678112151617e-09,,,,,,,,,
0.0028,-1.1353656763240403e-09,-2.16833736251519e-09,-1.6000000000084836e-09,2.16833736251519e-09,,,,,,,,,
0.002805,-1.1360890170223576e-09,-2.176960790609176e-09,-1.610000000008466e-09,2.176960790609176e-09,,,,,,,,,
0.00281,-1.134552021927156e-09,-2.1883314292295652e-09,-1.6200000000084484e-09,2.1883314292295652e-09,,,,,,,,,
0.0028150000000000002,-1.1356272412036241e-09,-2.1965811774614743e-09,-1.6300000000084308e-09,2.1965811774614743e-09,,,,,,,,,
0.00282,-1.1340373620285246e-09,-2.2079714252680353e-09,-1.6400000000084132e-09,2.2079714252680353e-09,,,,,,,,,
0.0028250000000000003,-1.1348815564852327e-09,-2.2165350228463016e-09,-1.6500000000083956e-09,2.2165350228463016e-09,,,,,,,,,
0.00283,-1.133766414863584e-09,-2.2273342536391217e-09,-1.660000000008378e-09,2.2273342536391217e-09,,,,,,,,,
0.002835,-1.1339591456996334e-09,-2.2366864761904574e-09,-1.6700000000083603e-09,2.2366864761904574e-09,,,,,,,,,
0.00284,-1.1335949323075792e-09,-2.2465958354682118e-09,-1.6800000000083427e-09,2.2465958354682118e-09,,,,,,,,,
0.002845,-1.1330232170051985e-09,-2.2568410519148666e-09,-1.6900000000083251e-09,2.2568410519148666e-09,,,,,,,,,
0.00285,-1.1333589513411925e-09,-2.265947489486418e-09,-1.7000000000083075e-09,2.265947489486418e-09,,,,,,,,,
0.002855,-1.1322213129466091e-09,-2.2768301528236604e-09,-1.7100000000082899e-09,2.2768301528236604e-09,,,,,,,,,
0.00286,-1.132941371592726e-09,-2.2855194132348013e-09,-1.7200000000082723e-09,2.2855194132348013e-09,,,,,,,,,
0.002865,-1.1316303530973779e-09,-2.2965723172565422e-09,-1.7300000000082547e-09,2.2965723172565422e-09,,,,,,,,,
0.00287,-1.1323104205987017e-09,-2.305339735670953e-09,-1.740000000008237e-09,2.305339735670953e-09,,,,,,,,,
0.002875,-1.131237050153127e-09,-2.3160914382905963e-09,-1.7500000000082194e-09,2.3160914382905963e-09,,,,,,,,,
0.00288,-1.1315197364380791e-09,-2.325338933232142e-09,-1.7600000000082018e-09,2.325338933232142e-09,,,,,,,,,
0.002885,-1.1309556262055548e-09,-2.3354921408558877e-09,-1.7700000000081842e-09,2.3354921408558877e-09,,,,,,,,,
0.00289,-1.1306761492079101e-09,-2.3453904037373625e-09,-1.7800000000081666e-09,2.3453904037373625e-09,,,,,,,,,
0.002895,-1.1306701892436e-09,-2.354908720626785e-09,-1.790000000008149e-09,2.354908720626785e-09,,,,,,,,,
0.0029000000000000002,-1.1298923839059648e-09,-2.3653659709875508e-09,-1.8000000000081314e-09,2.3653659709875508e-09,,,,,,,,,
0.002905,-1.1302819456879339e-09,-2.3744511001013343e-09,-1.8100000000081138e-09,2.3744511001013343e-09,,,,,,,,,
0.0029100000000000003,-1.1292446602069155e-09,-2.3851832359852224e-09,-1.8200000000080962e-09,2.3851832359852224e-09,,,,,,,,,
0.002915,-1.1297429872121155e-09,-2.394168254101531e-09,-1.8300000000080785e-09,2.394168254101531e-09,,,,,,,,,
0.00292,-1.1287500332113736e-09,-2.404828740518075e-09,-1.840000000008061e-09,2.404828740518075e-09,,,,,,,,,
0.002925,-1.1290664428965168e-09,-2.4140395531928468e-09,-1.8500000000080433e-09,2.4140395531928468e-09,,,,,,,,,
0.00293,-1.1283686063435115e-09,-2.4243525541839294e-09,-1.8600000000080257e-09,2.4243525541839294e-09,,,,,,,,,
0.002935,-1.1283131143200908e-09,-2.4339924972189023e-09,-1.870000000008084e-09,2.4339924972189023e-09,,,,,,,,,
0.00294,-1.1280258489304333e-09,-2.4438409963911136e-09,-1.8800000000081698e-09,2.4438409963911136e-09,,,,,,,,,
0.002945,-1.1275631396414543e-09,-2.4539360954717196e-09,-1.8900000000082556e-09,2.4539360954717196e-09,,,,,,,,,
0.00295,-1.1276438258730906e-09,-2.463380846358277e-09,-1.9000000000083413e-09,2.463380846358277e-09,,,,,,,,,
0.002955,-1.1268851151990927e-09,-2.4737954746723336e-09,-1.910000000008427e-09,2.4737954746723336e-09,,,,,,,,,
0.00296,-1.1271688818973903e-09,-2.483029056656074e-09,-1.920000000008513e-09,2.483029056656074e-09,,,,,,,,,
0.002965,-1.1263139102971924e-09,-2.4935353995344204e-09,-1.9300000000085987e-09,2.4935353995344204e-09,,,,,,,,,
0.00297,-1.126586694742187e-09,-2.5027975902492724e-09,-1.9400000000086845e-09,2.5027975902492724e-09,,,,,,,,,
0.002975,-1.1258434883024814e-09,-2.513166418236305e-09,-1.9500000000087703e-09,2.513166418236305e-09,,,,,,,,,
0.00298,-1.1259215447923054e-09,-2.5226560679404048e-09,-1.960000000008856e-09,2.5226560679404048e-09,,,,,,,,,
0.0029850000000000002,-1.1254347934744342e-09,-2.532734438499518e-09,-1.970000000008942e-09,2.532734438499518e-09,,,,,,,,,
0.00299,-1.1252225955923873e-09,-2.5425483383009033e-09,-1.9800000000090276e-09,2.5425483383009033e-09,,,,,,,,,
0.0029950000000000003,-1.1250335952280247e-09,-2.5523000452785875e-09,-1.9900000000091134e-09,2.5523000452785875e-09,,,,,,,,,
0.003,-1.1245439067428847e-09,-2.562415050832978e-09,-2.000000000009199e-09,2.562415050832978e-09,,,,,,,,,
0.003005,-1.1245906803835617e-09,-2.5719162151088964e-09,-2.010000000009285e-09,2.5719162151088964e-09,,,,,,,,,
0.00301,-1.1239258625962482e-09,-2.5822136998082002e-09,-2.0200000000093708e-09,2.5822136998082002e-09,,,,,,,,,
0.003015,-1.1240773007936183e-09,-2.5916120857613424e-09,-2.0300000000094566e-09,2.5916120857613424e-09,,,,,,,,,
0.00302,-1.1233839267457507e-09,-2.6019299542617023e-09,-2.0400000000095423e-09,2.6019299542617023e-09,,,,,,,,,
0.003025,-1.1234915701682804e-09,-2.6113870852714238e-09,-2.050000000009628e-09,2.6113870852714238e-09,,,,,,,,,
0.00303,-1.1229072180346228e-09,-2.6215780444454972e-09,-2.060000000009714e-09,2.6215780444454972e-09,,,,,,,,,
0.003035,-1.1228552013652818e-09,-2.631215579933513e-09,-2.0700000000097997e-09,2.631215579933513e-09,,,,,,,,,
0.00304,-1.1224657787211519e-09,-2.641191923883796e-09,-2.0800000000098855e-09,2.641191923883796e-09,,,,,,,,,
0.003045,-1.1222032010008115e-09,-2.6510587759946208e-09,-2.0900000000099713e-09,2.6510587759946208e-09,,,,,,,,,
0.00305,-1.1220227961798858e-09,-2.6608115845035667e-09,-2.100000000010057e-09,2.6608115845035667e-09,,,,,,,,,
0.003055,-1.121570941082138e-09,-2.6708788725316755e-09,-2.110000000010143e-09,2.6708788725316755e-09,,,,,,,,,
0.0030600000000000002,-1.1215471021116013e-09,-2.6804696648568105e-09,-2.1200000000102286e-09,2.6804696648568105e-09,,,,,,,,,
0.003065,-1.1209831008300968e-09,-2.690650640632249e-09,-2.1300000000103144e-09,2.690650640632249e-09,,,,,,,,,
0.0030700000000000002,-1.1210219913624787e-09,-2.7001824848518167e-09,-2.1400000000104e-09,2.7001824848518167e-09,,,,,,,,,
0.003075,-1.1204476171410704e-09,-2.710367266951902e-09,-2.150000000010486e-09,2.710367266951902e-09,,,,,,,,,
0.0030800000000000003,-1.1204482322722643e-09,-2.719947527684746e-09,-2.1600000000105718e-09,2.719947527684746e-09,,,,,,,,,
0.003085,-1.1199556912903688e-09,-2.7300396368817597e-09,-2.1700000000106576e-09,2.7300396368817597e-09,,,,,,,,,
0.00309,-1.1198412969435971e-09,-2.73974704617838e-09,-2.1800000000107433e-09,2.73974704617838e-09,,,,,,,,,
0.003095,-1.1194868610660945e-09,-2.749690387076749e-09,-2.190000000010829e-09,2.749690387076749e-09,,,,,,,,,
0.0031,-1.1192245952355023e-09,-2.7595556647566844e-09,-2.200000000010915e-09,2.7595556647566844e-09,,,,,,,,,
0.003105,-1.1190167805930273e-09,-2.7693454030861128e-09,-2.2100000000110007e-09,2.7693454030861128e-09,,,,,,,,,
0.00311,-1.1186213923513087e-09,-2.7793490257826498e-09,-2.2200000000110865e-09,2.7793490257826498e-09,,,,,,,,,
0.003115,-1.1185249449642383e-09,-2.7890257246437835e-09,-2.2300000000111723e-09,2.7890257246437835e-09,,,,,,,,,
0.00312,-1.1180480198747392e-09,-2.79911074561696e-09,-2.240000000011258e-09,2.79911074561696e-09,,,,,,,,,
0.003125,-1.1180000922600519e-09,-2.808742170324735e-09,-2.250000000011344e-09,2.808742170324735e-09,,,,,,,,,
0.00313,-1.1175101578751526e-09,-2.8188359330225775e-09,-2.2600000000114296e-09,2.8188359330225775e-09,,,,,,,,,
0.003135,-1.1174420909657615e-09,-2.8284937824614876e-09,-2.2700000000115154e-09,2.8284937824614876e-09,,,,,,,,,
0.00314,-1.117002761653085e-09,-2.8385308372846172e-09,-2.280000000011601e-09,2.8385308372846172e-09,,,,,,,,,
0.0031450000000000002,-1.116860347755704e-09,-2.8482698887257364e-09,-2.290000000011687e-09,2.8482698887257364e-09,,,,,,,,,
0.00315,-1.1165130543635335e-09,-2.858209386609373e-09,-2.3000000000117728e-09,2.858209386609373e-09,,,,,,,,,
0.0031550000000000003,-1.1162697628884192e-09,-2.8680545766351355e-09,-2.3100000000118585e-09,2.8680545766351355e-09,,,,,,,,,
0.00316,-1.1160252311171272e-09,-2.8778881274540134e-09,-2.3200000000119443e-09,2.8778881274540134e-09,,,,,,,,,
0.0031650000000000003,-1.1156857777472174e-09,-2.8878319093881237e-09,-2.33000000001203e-09,2.8878319093881237e-09,,,,,,,,,
0.00317,-1.115525272339232e-09,-2.897581254827268e-09,-2.340000000012116e-09,2.897581254827268e-09,,,,,,,,,
0.003175,-1.115120045198056e-09,-2.907590304167681e-09,-2.3500000000122017e-09,2.907590304167681e-09,,,,,,,,,
0.00318,-1.1150045133250297e-09,-2.917297094021611e-09,-2.3600000000122875e-09,2.917297094021611e-09,,,,,,,,,
0.003185,-1.114577813875645e-09,-2.927325010664782e-09,-2.3700000000123733e-09,2.927325010664782e-09,,,,,,,,,
0.00319,-1.1144611972178507e-09,-2.937036748617539e-09,-2.380000000012459e-09,2.937036748617539e-09,,,,,,,,,
0.003195,-1.1140574561832783e-09,-2.9470383403413483e-09,-2.390000000012545e-09,2.9470383403413483e-09,,,,,,,,,
0.0032,-1.1138999248822198e-09,-2.956794909484144e-09,-2.4000000000126306e-09,2.956794909484144e-09,,,,,,,,,
0.003205,-1.113551911822543e-09,-2.966737970504882e-09,-2.4100000000127164e-09,2.966737970504882e-09,,,,,,,,,
0.00321,-1.113329498499397e-09,-2.976562237180809e-09,-2.420000000012802e-09,2.976562237180809e-09,,,,,,,,,
0.003215,-1.1130513434197255e-09,-2.9864341055475725e-09,-2.430000000012888e-09,2.9864341055475725e-09,,,,,,,,,
0.00322,-1.1127599978065052e-09,-2.9963284163593268e-09,-2.4400000000129738e-09,2.9963284163593268e-09,,,,,,,,,
0.003225,-1.112546101811966e-09,-3.006136439635466e-09,-2.4500000000130595e-09,3.006136439635466e-09,,,,,,,,,
0.0032300000000000002,-1.1121999835342616e-09,-3.0160849664599894e-09,-2.4600000000131453e-09,3.0160849664599894e-09,,,,,,,,,
0.003235,-1.1120291757427142e-09,-3.0258517462672705e-09,-2.470000000013231e-09,3.0258517462672705e-09,,,,,,,,,
0.0032400000000000003,-1.1116545322681637e-09,-3.0358271225371563e-09,-2.480000000013317e-09,3.0358271225371563e-09,,,,,,,,,
0.003245,-1.1114975801233189e-09,-3.0455826076544988e-09,-2.4900000000134027e-09,3.0455826076544988e-09,,,,,,,,,
0.0032500000000000003,-1.1111244681279662e-09,-3.0555544646782604e-09,-2.5000000000134885e-09,3.0555544646782604e-09,,,,,,,,,
0.003255,-1.1109525062159533e-09,-3.0653274109849587e-09,-2.5100000000135743e-09,3.0653274109849587e-09,,,,,,,,,
0.00326,-1.1106067861553453e-09,-3.0752703525472688e-09,-2.52000000001366e-09,3.0752703525472688e-09,,,,,,,,,
0.003265,-1.1103984030867373e-09,-3.0850813937062155e-09,-2.530000000013746e-09,3.0850813937062155e-09,,,,,,,,,
0.00327,-1.1100959616751999e-09,-3.0949805131917897e-09,-2.5400000000138316e-09,3.0949805131917897e-09,,,,,,,,,
0.003275,-1.1098413984849846e-09,-3.1048382960452798e-09,-2.5500000000139174e-09,3.1048382960452798e-09,,,,,,,,,
0.00328,-1.1095856722341992e-09,-3.114691278458117e-09,-2.560000000014003e-09,3.114691278458117e-09,,,,,,,,,
0.003285,-1.1092875593876097e-09,-3.1245921085595394e-09,-2.570000000014089e-09,3.1245921085595394e-09,,,,,,,,,
0.00329,-1.1090704404502653e-09,-3.134407964492863e-09,-2.5800000000141748e-09,3.134407964492863e-09,,,,,,,,,
0.003295,-1.1087414433223567e-09,-3.1443384725499624e-09,-2.5900000000142605e-09,3.1443384725499624e-09,,,,,,,,,
0.0033,-1.1085468126570856e-09,-3.154133761234892e-09,-2.6000000000143463e-09,3.154133761234892e-09,,,,,,,,,
0.003305,-1.1082052408958398e-09,-3.164075456236882e-09,-2.610000000014432e-09,3.164075456236882e-09,,,,,,,,,
0.00331,-1.1080138689295893e-09,-3.173869309350879e-09,-2.620000000014518e-09,3.173869309350879e-09,,,,,,,,,
0.0033150000000000002,-1.1076786143997504e-09,-3.1838036302569355e-09,-2.6300000000146037e-09,3.1838036302569355e-09,,,,,,,,,
0.00332,-1.1074730563592784e-09,-3.1936129453274927e-09,-2.6400000000146895e-09,3.1936129453274927e-09,,,,,,,,,
0.0033250000000000003,-1.1071591531120597e-09,-3.2035255465497215e-09,-2.6500000000147753e-09,3.2035255465497215e-09,,,,,,,,,
0.00333,-1.1069274989509487e-09,-3.2133614410594897e-09,-2.660000000014861e-09,3.2133614410594897e-09,,,,,,,,,
0.003335,-1.1066432349476499e-09,-3.2232448458556738e-09,-2.670000000014947e-09,3.2232448458556738e-09,,,,,,,,,
0.00334,-1.1063810325685553e-09,-3.2331109805410734e-09,-2.6800000000150326e-09,3.2331109805410734e-09,,,,,,,,,
0.003345,-1.1061270270936155e-09,-3.242965264053015e-09,-2.6900000000151184e-09,3.242965264053015e-09,,,,,,,,,
0.00335,-1.1058372326051266e-09,-3.252858108708112e-09,-2.700000000015204e-09,3.252858108708112e-09,,,,,,,,,
0.003355,-1.1056073740624475e-09,-3.2626897811883747e-09,-2.71000000001529e-09,3.2626897811883747e-09,,,,,,,,,
0.00336,-1.1052986558856331e-09,-3.2726004425224074e-09,-2.7200000000153758e-09,3.2726004425224074e-09,,,,,,,,,
0.003365,-1.1050823922206273e-09,-3.282420079795628e-09,-2.7300000000154615e-09,3.282420079795628e-09,,,,,,,,,
0.00337,-1.104766430232421e-09,-3.2923370267279134e-09,-2.7400000000155473e-09,3.2923370267279134e-09,,,,,,,,,
0.003375,-1.1045516882831144e-09,-3.302156378932711e-09,-2.750000000015633e-09,3.302156378932711e-09,,,,,,,,,
0.00338,-1.1042402234702115e-09,-3.3120683177586566e-09,-2.760000000015719e-09,3.3120683177586566e-09,,,,,,,,,
0.003385,-1.1040162176749785e-09,-3.321897614642599e-09,-2.7700000000158047e-09,3.321897614642599e-09,,,,,,,,,
0.0033900000000000002,-1.103718534042958e-09,-3.3317958644826234e-09,-2.7800000000158905e-09,3.3317958644826234e-09,,,,,,,,,
0.003395,-1.1034778749678348e-09,-3.341641866841486e-09,-2.7900000000159763e-09,3.341641866841486e-09,,,,,,,,,
0.0034000000000000002,-1.1031991854924651e-09,-3.351521808016708e-09,-2.800000000016062e-09,3.351521808016708e-09,,,,,,,,,
0.003405,-1.1029389502404384e-09,-3.3613868975785743e-09,-2.810000000016148e-09,3.3613868975785743e-09,,,,,,,,,
0.0034100000000000003,-1.1026798841779704e-09,-3.3712483393358926e-09,-2.8200000000162336e-09,3.3712483393358926e-09,,,,,,,,,
0.003415,-1.102401589913107e-09,-3.38113066667032e-09,-2.8300000000163194e-09,3.38113066667032e-09,,,,,,,,,
0.00342,-1.1021587114553518e-09,-3.390977236740162e-09,-2.840000000016405e-09,3.390977236740162e-09,,,,,,,,,
0.003425,-1.1018673746645971e-09,-3.400871720330658e-09,-2.850000000016491e-09,3.400871720330658e-09,,,,,,,,,
0.00343,-1.1016344586391577e-09,-3.410709565760206e-09,-2.8600000000165767e-09,3.410709565760206e-09,,,,,,,,,
0.003435,-1.1013370821046842e-09,-3.4206093944385348e-09,-2.8700000000166625e-09,3.4206093944385348e-09,,,,,,,,,
0.00344,-1.1011067624910401e-09,-3.4304455748469643e-09,-2.8800000000167483e-09,3.4304455748469643e-09,,,,,,,,,
0.003445,-1.1008106512602763e-09,-3.4403438233991107e-09,-2.890000000016834e-09,3.4403438233991107e-09,,,,,,,,,
0.00345,-1.1005760478230876e-09,-3.4501847735822774e-09,-2.90000000001692e-09,3.4501847735822774e-09,,,,,,,,,
0.003455,-1.1002873214003665e-09,-3.4600757871376643e-09,-2.9100000000170057e-09,3.4600757871376643e-09,,,,,,,,,
0.00346,-1.1000433219877084e-09,-3.469926145365211e-09,-2.9200000000170915e-09,3.469926145365211e-09,,,,,,,,,
0.003465,-1.0997658873154828e-09,-3.4798064555565584e-09,-2.9300000000171772e-09,3.4798064555565584e-09,,,,,,,,,
0.00347,-1.099509887787764e-09,-3.489668428343648e-09,-2.940000000017263e-09,3.489668428343648e-09,,,,,,,,,
0.0034750000000000002,-1.0992450003127493e-09,-3.4995370993009153e-09,-2.950000000017349e-09,3.4995370993009153e-09,,,,,,,,,
0.00348,-1.0989770455193874e-09,-3.5094103970963486e-09,-2.9600000000174346e-09,3.5094103970963486e-09,,,,,,,,,
0.0034850000000000003,-1.0987234479909414e-09,-3.519268829516418e-09,-2.9700000000175204e-09,3.519268829516418e-09,,,,,,,,,
0.00349,-1.098445844127423e-09,-3.529151090023015e-09,-2.980000000017606e-09,3.529151090023015e-09,,,,,,,,,
0.0034950000000000003,-1.0982003622222403e-09,-3.539002411888277e-09,-2.990000000017692e-09,3.539002411888277e-09,,,,,,,,,
0.0035,-1.097916920939559e-09,-3.5488899482726998e-09,-3.0000000000177777e-09,3.5488899482726998e-09,,,,,,,,,
0.003505,-1.097675327918624e-09,-3.558738177380867e-09,-3.0100000000178635e-09,3.558738177380867e-09,,,,,,,,,
0.00351,-1.097390445163268e-09,-3.568626855484769e-09,-3.0200000000179493e-09,3.568626855484769e-09,,,,,,,,,
0.003515,-1.0971483891882864e-09,-3.5784760293694288e-09,-3.030000000018035e-09,3.5784760293694288e-09,,,,,,,,,
0.00352,-1.0968661577800507e-09,-3.5883620885236437e-09,-3.040000000018121e-09,3.5883620885236437e-09,,,,,,,,,
0.003525,-1.096619969548155e-09,-3.598215528653908e-09,-3.0500000000182067e-09,3.598215528653908e-09,,,,,,,,,
0.00353,-1.0963434836623218e-09,-3.6080962042412036e-09,-3.0600000000182925e-09,3.6080962042412036e-09,,,,,,,,,
0.003535,-1.0960907358971716e-09,-3.6179560267371783e-09,-3.0700000000183782e-09,3.6179560267371783e-09,,,,,,,,,
0.00354,-1.0958216827247798e-09,-3.6278298945075495e-09,-3.080000000018464e-09,3.6278298945075495e-09,,,,,,,,,
0.003545,-1.0955614409118478e-09,-3.637696814384314e-09,-3.09000000001855e-09,3.637696814384314e-09,,,,,,,,,
0.00355,-1.0953000058351946e-09,-3.6475638415252316e-09,-3.1000000000186356e-09,3.6475638415252316e-09,,,,,,,,,
0.003555,-1.0950327761015744e-09,-3.657437255892275e-09,-3.1100000000187214e-09,3.657437255892275e-09,,,,,,,,,
0.0035600000000000002,-1.0947778266501244e-09,-3.6672985993600504e-09,-3.120000000018807e-09,3.6672985993600504e-09,,,,,,,,,
0.003565,-1.0945052598978458e-09,-3.6771768876576626e-09,-3.130000000018893e-09,3.6771768876576626e-09,,,,,,,,,
0.0035700000000000003,-1.0942547301834788e-09,-3.6870345180162452e-09,-3.1400000000189787e-09,3.6870345180162452e-09,,,,,,,,,
0.003575,-1.093979174395519e-09,-3.6969154700532555e-09,-3.1500000000190645e-09,3.6969154700532555e-09,,,,,,,,,
0.0035800000000000003,-1.0937305501469378e-09,-3.70677171573897e-09,-3.1600000000191503e-09,3.70677171573897e-09,,,,,,,,,
0.003585,-1.0934545532530739e-09,-3.7166529919515174e-09,-3.170000000019236e-09,3.7166529919515174e-09,,,,,,,,,
0.00359,-1.0932053575711922e-09,-3.72651009567978e-09,-3.180000000019322e-09,3.72651009567978e-09,,,,,,,,,
0.003595,-1.0929312138616076e-09,-3.736389635628471e-09,-3.1900000000194077e-09,3.736389635628471e-09,,,,,,,,,
0.0036,-1.09267941121023e-09,-3.7462493960897975e-09,-3.2000000000194935e-09,3.7462493960897975e-09,,,,,,,,,
0.003605,-1.0924088205271964e-09,-3.75612571515582e-09,-3.2100000000195792e-09,3.75612571515582e-09,,,,,,,,,
0.00361,-1.0921530848416435e-09,-3.765989259505476e-09,-3.220000000019665e-09,3.765989259505476e-09,,,,,,,,,
0.003615,-1.0918869625799922e-09,-3.775861603425298e-09,-3.230000000019751e-09,3.775861603425298e-09,,,,,,,,,
0.00362,-1.091626787688292e-09,-3.785729305929883e-09,-3.2400000000198366e-09,3.785729305929883e-09,,,,,,,,,
0.003625,-1.0913652317948235e-09,-3.795597661989682e-09,-3.2500000000199224e-09,3.795597661989682e-09,,,,,,,,,
0.00363,-1.0911008923233511e-09,-3.805469197193381e-09,-3.260000000020008e-09,3.805469197193381e-09,,,,,,,,,
0.003635,-1.090843286528351e-09,-3.815334184736949e-09,-3.270000000020094e-09,3.815334184736949e-09,,,,,,,,,
0.00364,-1.0905756805070666e-09,-3.825208683578908e-09,-3.2800000000201797e-09,3.825208683578908e-09,,,,,,,,,
0.0036450000000000002,-1.090320894512098e-09,-3.835071362036981e-09,-3.2900000000202655e-09,3.835071362036981e-09,,,,,,,,,
0.00365,-1.0900513125207498e-09,-3.844947628399903e-09,-3.3000000000203513e-09,3.844947628399903e-09,,,,,,,,,
0.0036550000000000003,-1.0897979512174958e-09,-3.854809267401843e-09,-3.310000000020437e-09,3.854809267401843e-09,,,,,,,,,
0.00366,-1.089527820722687e-09,-3.86468601061034e-09,-3.320000000020523e-09,3.86468601061034e-09,,,,,,,,,
0.0036650000000000003,-1.089274475214419e-09,-3.87454786468817e-09,-3.3300000000206087e-09,3.87454786468817e-09,,,,,,,,,
0.00367,-1.0890051240434922e-09,-3.884423909024006e-09,-3.3400000000206945e-09,3.884423909024006e-09,,,,,,,,,
0.003675,-1.0887505853341096e-09,-3.894287030981841e-09,-3.3500000000207802e-09,3.894287030981841e-09,,,,,,,,,
