time,force,tip,base
0.02375,5.826674762953593e-10,-2.344862446864385e-08,-2.3739999999742095e-08
0.024,5.903081392125769e-10,-2.3694804139729985e-08,-2.398999999973907e-08
0.02425,5.979788077497522e-10,-2.394096880799575e-08,-2.4239999999736044e-08
0.0245,6.056793608680159e-10,-2.4187118533960893e-08,-2.448999999973302e-08
0.02475,6.134096790108143e-10,-2.44332533774037e-08,-2.4739999999729994e-08
0.025,6.211696440747831e-10,-2.467937339737607e-08,-2.4989999999726968e-08
0.02525,6.289591393802298e-10,-2.4925478652217838e-08,-2.5239999999723943e-08
0.025500000000000002,6.367780496433523e-10,-2.5171569199571157e-08,-2.5489999999720918e-08
0.025750000000000002,6.446262609479181e-10,-2.5417645096394175e-08,-2.5739999999717893e-08
0.026000000000000002,6.525036607185201e-10,-2.566370639897463e-08,-2.5989999999714867e-08
0.02625,6.604101376942758e-10,-2.5909753162943165e-08,-2.6239999999711842e-08
0.0265,6.68345581903003e-10,-2.61557854432862e-08,-2.6489999999708817e-08
0.02675,6.763098846350648e-10,-2.64018032943582e-08,-2.673999999970579e-08
0.027,6.843029384204822e-10,-2.6647806769894612e-08,-2.6989999999702766e-08
0.02725,6.923246370034015e-10,-2.6893795923023294e-08,-2.723999999969974e-08
0.0275,7.003748753195421e-10,-2.7139770806276574e-08,-2.7489999999696716e-08
0.02775,7.084535494728556e-10,-2.7385731471602532e-08,-2.773999999969369e-08
0.028,7.165605567134309e-10,-2.7631677970376203e-08,-2.7989999999690665e-08
0.02825,7.24695795415637e-10,-2.7877610353410503e-08,-2.823999999968764e-08
0.0285,7.32859165056949e-10,-2.812352867096684e-08,-2.8489999999684615e-08
0.02875,7.410505661970572e-10,-2.8369432972765472e-08,-2.873999999968159e-08
0.029,7.49269900457417e-10,-2.8615323307995558e-08,-2.8989999999678564e-08
0.02925,7.575170705023563e-10,-2.8861199725325304e-08,-2.923999999967554e-08
0.029500000000000002,7.657919800186976e-10,-2.9107062272911263e-08,-2.9489999999672514e-08
0.029750000000000002,7.740945336977136e-10,-2.935291099840797e-08,-2.973999999966949e-08
0.030000000000000002,7.824246372561741e-10,-2.9598745949018835e-08,-2.998999999972856e-08
0.03025,7.907821972706157e-10,-2.984456717141385e-08,-3.023999999980825e-08
0.0305,7.991671213584254e-10,-3.009037471176586e-08,-3.0489999999887944e-08
0.03075,8.075793180527073e-10,-3.033616861580627e-08,-3.073999999996764e-08
0.031,8.16018696800692e-10,-3.058194892881225e-08,-3.099000000004733e-08
0.03125,8.244851679482628e-10,-3.0827715695610874e-08,-3.124000000012702e-08
0.0315,8.329786427258432e-10,-3.1073468960586965e-08,-3.1490000000206715e-08
0.03175,8.414990332330738e-10,-3.1319208767690866e-08,-3.174000000028641e-08
0.032,8.500462524235329e-10,-3.15649351604459e-08,-3.19900000003661e-08
0.03225,8.586202140898084e-10,-3.1810648181955707e-08,-3.2240000000445794e-08
0.0325,8.67220832849556e-10,-3.2056347874911595e-08,-3.2490000000525486e-08
0.03275,8.758480241310606e-10,-3.2302034281599456e-08,-3.274000000060518e-08
0.033,8.845017041599127e-10,-3.2547707443906764e-08,-3.299000000068487e-08
0.03325,8.931817899445315e-10,-3.279336740332895e-08,-3.3240000000764565e-08
0.0335,9.018881992648146e-10,-3.3039014200976493e-08,-3.349000000084426e-08
0.03375,9.10620850658045e-10,-3.328464787758092e-08,-3.374000000092395e-08
0.034,9.193796634057643e-10,-3.353026847350087e-08,-3.3990000001003643e-08
0.03425,9.281645575242472e-10,-3.377587602872902e-08,-3.4240000001083336e-08
0.0345,9.369754537495026e-10,-3.4021470582897086e-08,-3.449000000116303e-08
0.03475,9.45812273527275e-10,-3.426705217528219e-08,-3.474000000124272e-08
0.035,9.546749390017122e-10,-3.451262084481254e-08,-3.4990000001322415e-08
0.035250000000000004,9.63563373003228e-10,-3.475817663007271e-08,-3.524000000140211e-08
0.035500000000000004,9.724774990389185e-10,-3.500371956930945e-08,-3.54900000014818e-08
0.035750000000000004,9.81417241280675e-10,-3.5249249700436654e-08,-3.574000000156149e-08
0.036000000000000004,9.903825245559161e-10,-3.549476706104084e-08,-3.5990000001641186e-08
0.03625,9.993732743366397e-10,-3.574027168838604e-08,-3.624000000172088e-08
0.0365,1.0083894167297402e-09,-3.5985763619418825e-08,-3.649000000180057e-08
0.03675,1.0174308784674703e-09,-3.6231242890773206e-08,-3.6740000001880264e-08
0.037,1.026497586897556e-09,-3.6476709538775264e-08,-3.699000000195996e-08
0.03725,1.0355894699738496e-09,-3.672216359944779e-08,-3.724000000203965e-08
0.0375,1.0447064562488728e-09,-3.6967605108515284e-08,-3.749000000211934e-08
0.03775,1.0538484748622978e-09,-3.7213034101407666e-08,-3.7740000002199036e-08
0.038,1.0630154555336763e-09,-3.745845061326499e-08,-3.799000000227873e-08
0.03825,1.0722073285540263e-09,-3.770385467894177e-08,-3.824000000235842e-08
0.0385,1.0814240247777223e-09,-3.794924633301122e-08,-3.8490000002438114e-08
0.03875,1.0906654756137905e-09,-3.819462560976897e-08,-3.874000000251781e-08
0.039,1.0999316130175016e-09,-3.843999254323727e-08,-3.89900000025975e-08
0.03925,1.1092223694828198e-09,-3.868534716716871e-08,-3.924000000267719e-08
0.0395,1.1185376780361193e-09,-3.893068951505047e-08,-3.9490000002756885e-08
0.03975,1.1278774722274195e-09,-3.917601962010775e-08,-3.974000000283658e-08
0.04,1.137241686122896e-09,-3.942133751530737e-08,-3.999000000291627e-08
0.04025,1.14663025429836e-09,-3.966664323336152e-08,-4.0240000002995964e-08
0.0405,1.1560431118318637e-09,-3.9911936806731186e-08,-4.0490000003075657e-08
0.04075,1.1654801942967039e-09,-4.0157218267629546e-08,-4.074000000315535e-08
0.041,1.1749414377559315e-09,-4.040248764802569e-08,-4.099000000323504e-08
0.04125,1.184426778752972e-09,-4.064774497964717e-08,-4.1240000003314735e-08
0.0415,1.1939361543090166e-09,-4.089299029398427e-08,-4.149000000339443e-08
0.04175,1.2034695019124333e-09,-4.1138223622292073e-08,-4.174000000347412e-08
0.042,1.213026759516404e-09,-4.138344499559456e-08,-4.1990000003553814e-08
0.04225,1.2226078655300405e-09,-4.1628654444686915e-08,-4.2240000003633506e-08
0.0425,1.232212758813943e-09,-4.187385200013892e-08,-4.24900000037132e-08
0.04275,1.2418413786741638e-09,-4.2119037692297865e-08,-4.274000000379289e-08
0.043000000000000003,1.2514936648553843e-09,-4.236421155129109e-08,-4.2990000003872585e-08
0.043250000000000004,1.2611695575367176e-09,-4.260937360702921e-08,-4.324000000395228e-08
0.043500000000000004,1.2708689973254838e-09,-4.285452388920867e-08,-4.349000000403197e-08
0.043750000000000004,1.2805919252512148e-09,-4.3099662427314325e-08,-4.374000000411166e-08
0.044000000000000004,1.290338282762638e-09,-4.334478925062268e-08,-4.3990000004191356e-08
0.04425,1.300108011718851e-09,-4.3589904388203555e-08,-4.424000000427105e-08
0.0445,1.3099010543873303e-09,-4.3835007868923456e-08,-4.449000000435074e-08
0.04475,1.3197173534375342e-09,-4.4080099721447717e-08,-4.4740000004430435e-08
0.045,1.3295568519357924e-09,-4.432517997424294e-08,-4.499000000451013e-08
0.04525,1.3394194933419277e-09,-4.457024865557976e-08,-4.524000000458982e-08
0.0455,1.3493052215020677e-09,-4.4815305793534614e-08,-4.549000000466951e-08
0.04575,1.3592139806465174e-09,-4.506035141599271e-08,-4.5740000004749206e-08
0.046,1.3691457153834857e-09,-4.530538555064986e-08,-4.59900000048289e-08
0.04625,1.379100370695069e-09,-4.5550408225014883e-08,-4.624000000490859e-08
0.0465,1.3890778919336609e-09,-4.5795419466411994e-08,-4.6490000004988284e-08
0.04675,1.3990782248159469e-09,-4.6040419301982544e-08,-4.674000000506798e-08
0.047,1.4091013154211102e-09,-4.628540775868778e-08,-4.699000000514767e-08
0.04725,1.4191471101817561e-09,-4.65303848633097e-08,-4.724000000522736e-08
0.0475,1.4292155558875556e-09,-4.677535064245506e-08,-4.7490000005307056e-08
0.04775,1.4393065996735892e-09,-4.702030512255545e-08,-4.774000000538675e-08
0.048,1.4494201890220866e-09,-4.7265248329870734e-08,-4.799000000546644e-08
0.04825,1.4595562717534279e-09,-4.751018029048974e-08,-4.8240000005546134e-08
0.0485,1.469714796027843e-09,-4.7755101030333516e-08,-4.849000000562583e-08
0.04875,1.4798957103355367e-09,-4.8000010575155696e-08,-4.874000000570552e-08
0.049,1.4900989634989167e-09,-4.824490895054582e-08,-4.899000000578521e-08
0.04925,1.5003245046652832e-09,-4.848979618193029e-08,-4.9240000005864905e-08
0.0495,1.510572283303988e-09,-4.873467229457429e-08,-4.94900000059446e-08
0.04975,1.5208422492032468e-09,-4.8979537313583655e-08,-4.974000000602429e-08
0.05,1.5311343524671104e-09,-4.922439126390669e-08,-4.9990000006103984e-08
0.05025,1.5414485435110572e-09,-4.946923417033561e-08,-5.0240000006183677e-08
0.0505,1.5517847730582922e-09,-4.9714066057508196e-08,-5.049000000626337e-08
0.05075,1.5621429921394388e-09,-4.995888694991009e-08,-5.074000000634306e-08
0.051000000000000004,1.5725231520854419e-09,-5.020369687187551e-08,-5.0990000006422755e-08
0.051250000000000004,1.5829252045261023e-09,-5.044849584758927e-08,-5.124000000650245e-08
0.051500000000000004,1.593349101387806e-09,-5.069328390108854e-08,-5.149000000658214e-08
0.051750000000000004,1.6037947948891488e-09,-5.093806105626412e-08,-5.1740000006661833e-08
0.052000000000000005,1.6142622375377333e-09,-5.118282733686185e-08,-5.1990000006741526e-08
0.05225,1.6247513821286074e-09,-5.1427582766484516e-08,-5.224000000682122e-08
0.0525,1.6352621817400764e-09,-5.1672327368592994e-08,-5.249000000690091e-08
0.05275,1.6457945897309468e-09,-5.191706116650771e-08,-5.2740000006980605e-08
0.053,1.6563485597384663e-09,-5.216178418341032e-08,-5.29900000070603e-08
0.05325,1.6669240456738695e-09,-5.240649644234466e-08,-5.324000000713999e-08
0.0535,1.677521001722935e-09,-5.2651197966218966e-08,-5.349000000721968e-08
0.05375,1.6881393823382901e-09,-5.2895888777806046e-08,-5.3740000007299376e-08
0.054,1.698779142241185e-09,-5.3140568899745634e-08,-5.399000000737907e-08
0.05425,1.7094402364160943e-09,-5.338523835454513e-08,-5.424000000745876e-08
0.0545,1.7201226201104184e-09,-5.362989716458143e-08,-5.4490000007538454e-08
0.05475,1.7308262488290406e-09,-5.387454535210148e-08,-5.474000000761815e-08
0.055,1.741551078335072e-09,-5.4119182939224385e-08,-5.499000000769784e-08
0.05525,1.7522970646440663e-09,-5.436380994794182e-08,-5.524000000777753e-08
0.0555,1.7630641640248417e-09,-5.4608426400120085e-08,-5.5490000007857226e-08
0.05575,1.773852332993432e-09,-5.485303231750039e-08,-5.574000000793692e-08
0.056,1.7846615283145419e-09,-5.509762772170103e-08,-5.599000000801661e-08
0.05625,1.7954917069959478e-09,-5.534221263421775e-08,-5.6240000008096304e-08
0.0565,1.8063428262883045e-09,-5.55867870764254e-08,-5.6490000008176e-08
0.05675,1.8172148436819342e-09,-5.583135106957889e-08,-5.674000000825569e-08
0.057,1.8281077169044097e-09,-5.607590463481424e-08,-5.699000000833538e-08
0.05725,1.8390214039194644e-09,-5.6320447793149996e-08,-5.7240000008415075e-08
0.0575,1.8499558629227977e-09,-5.6564980565487855e-08,-5.749000000849477e-08
0.05775,1.8609110523419078e-09,-5.680950297261415e-08,-5.774000000857446e-08
0.058,1.8718869308342328e-09,-5.7054015035201046e-08,-5.7990000008654154e-08
0.05825,1.8828834572820774e-09,-5.72985167738069e-08,-5.824000000873385e-08
0.0585,1.8939005907905826e-09,-5.754300820887727e-08,-5.849000000881354e-08
0.058750000000000004,1.9049382906942964e-09,-5.7787489360747925e-08,-5.874000000889323e-08
0.059000000000000004,1.9159965165419646e-09,-5.803196024964285e-08,-5.8990000008972925e-08
0.059250000000000004,1.927075228104043e-09,-5.8276420895677394e-08,-5.924000000905262e-08
0.059500000000000004,1.9381743853663344e-09,-5.852087131885827e-08,-5.949000000913231e-08
0.059750000000000004,1.949293948447023e-09,-5.876531153903734e-08,-5.974000000912243e-08
0.060000000000000005,1.9604338778718346e-09,-5.900974157596435e-08,-5.999000000903669e-08
0.06025,1.9715941342742013e-09,-5.925416144939976e-08,-6.024000000895094e-08
0.0605,1.9827746784584426e-09,-5.949857117894106e-08,-6.04900000088652e-08
0.06075,1.9939754714592927e-09,-5.974297078407041e-08,-6.074000000877946e-08
0.061,2.00519647452382e-09,-5.99873602841655e-08,-6.099000000869371e-08
0.06125,2.0164376490988403e-09,-6.023173969850058e-08,-6.124000000860797e-08
0.0615,2.0276989568403664e-09,-6.047610904625052e-08,-6.149000000852223e-08
0.06175,2.0389803595979826e-09,-6.072046834648855e-08,-6.174000000843648e-08
0.062,2.0502818194234877e-09,-6.096481761818961e-08,-6.199000000835074e-08
0.06225,2.061603298563708e-09,-6.120915688022989e-08,-6.2240000008265e-08
0.0625,2.0729447594617732e-09,-6.14534861513884e-08,-6.249000000817925e-08
0.06275,2.0843061647530775e-09,-6.16978054503472e-08,-6.274000000809351e-08
0.063,2.0956874772648034e-09,-6.194211479569251e-08,-6.299000000800777e-08
0.06325,2.1070886600132004e-09,-6.218641420591524e-08,-6.324000000792202e-08
0.0635,2.1185096762077456e-09,-6.243070369941315e-08,-6.349000000783628e-08
0.06375,2.1299504892397213e-09,-6.26749832944894e-08,-6.374000000775054e-08
0.064,2.141411062687108e-09,-6.291925300935478e-08,-6.39900000076648e-08
0.06425,2.1528913603116265e-09,-6.316351286212808e-08,-6.424000000757905e-08
0.0645,2.1643913460582617e-09,-6.340776287083726e-08,-6.449000000749331e-08
0.06475,2.1759109840524004e-09,-6.365200305341974e-08,-6.474000000740756e-08
0.065,2.1874502385989043e-09,-6.389623342772333e-08,-6.499000000732182e-08
0.06525,2.1990090741784847e-09,-6.414045401150653e-08,-6.524000000723608e-08
0.0655,2.2105874554523804e-09,-6.438466482244051e-08,-6.549000000715033e-08
0.06575,2.2221853472525944e-09,-6.462886587810809e-08,-6.574000000706459e-08
0.066,2.2338027145867973e-09,-6.487305719600578e-08,-6.599000000697885e-08
0.06625,2.245439522633962e-09,-6.511723879354385e-08,-6.62400000068931e-08
0.0665,2.25709573674476e-09,-6.536141068804742e-08,-6.649000000680736e-08
0.06675,2.2687713224377678e-09,-6.560557289675661e-08,-6.674000000672162e-08
0.067,2.280466245401118e-09,-6.584972543682784e-08,-6.699000000663587e-08
0.06725,2.2921804714895075e-09,-6.609386832533418e-08,-6.724000000655013e-08
0.0675,2.303913966720579e-09,-6.633800157926549e-08,-6.749000000646439e-08
0.06775,2.3156666972793996e-09,-6.658212521553038e-08,-6.774000000637864e-08
0.068,2.327438629511972e-09,-6.682623925095563e-08,-6.79900000062929e-08
0.06825,2.339229729925799e-09,-6.707034370228734e-08,-6.824000000620716e-08
0.0685,2.3510399651893474e-09,-6.731443858619166e-08,-6.849000000612141e-08
0.06875,2.3628693021285656e-09,-6.75585239192549e-08,-6.874000000603567e-08
0.069,2.374717707729145e-09,-6.780259971798498e-08,-6.899000000594993e-08
0.06925,2.3865851491316207e-09,-6.80466659988112e-08,-6.924000000586418e-08
0.0695,2.398471593632949e-09,-6.829072277808543e-08,-6.949000000577844e-08
0.06975,2.4103770086831043e-09,-6.853477007208232e-08,-6.97400000056927e-08
0.07,2.422301361885683e-09,-6.877880789700015e-08,-6.999000000560695e-08
0.07025,2.434244620996137e-09,-6.902283626896139e-08,-7.024000000552121e-08
0.07050000000000001,2.4462067539202184e-09,-6.926685520401312e-08,-7.049000000543547e-08
0.07075000000000001,2.458187728713656e-09,-6.951086471812786e-08,-7.074000000534972e-08
0.07100000000000001,2.4701875135784987e-09,-6.97548648272035e-08,-7.099000000526398e-08
0.07125000000000001,2.4822060768667463e-09,-6.999885554706496e-08,-7.124000000517824e-08
0.07150000000000001,2.4942433870756294e-09,-7.024283689346388e-08,-7.14900000050925e-08
0.07175000000000001,2.5062994128458462e-09,-7.048680888207918e-08,-7.174000000500675e-08
0.07200000000000001,2.518374122963703e-09,-7.073077152851811e-08,-7.199000000492101e-08
0.07225,2.5304674863573803e-09,-7.097472484831631e-08,-7.224000000483526e-08
0.0725,2.542579472098285e-09,-7.121866885693886e-08,-7.249000000474952e-08
0.07275,2.55471004939556e-09,-7.146260356977988e-08,-7.274000000466378e-08
0.073,2.5668591876016294e-09,-7.170652900216437e-08,-7.299000000457803e-08
0.07325,2.5790268562044007e-09,-7.195044516934737e-08,-7.324000000449229e-08
0.0735,2.591213024832341e-09,-7.219435208651568e-08,-7.349000000440655e-08
0.07375,2.603417663248554e-09,-7.24382497687874e-08,-7.37400000043208e-08
0.074,2.6156407413516465e-09,-7.268213823121284e-08,-7.399000000423506e-08
0.07425,2.627882229176204e-09,-7.292601748877516e-08,-7.424000000414932e-08
0.0745,2.6401420968897622e-09,-7.316988755639061e-08,-7.449000000406358e-08
0.07475,2.6524203147916862e-09,-7.341374844890896e-08,-7.474000000397783e-08
0.075,2.6647168533150625e-09,-7.365760018111445e-08,-7.499000000389209e-08
0.07525,2.6770316830220356e-09,-7.39014427677256e-08,-7.524000000380635e-08
0.0755,2.6893647746048353e-09,-7.414527622339607e-08,-7.54900000037206e-08
0.07575,2.7017160988860785e-09,-7.438910056271532e-08,-7.574000000363486e-08
0.076,2.7140856268137196e-09,-7.46329158002083e-08,-7.599000000354912e-08
0.07625,2.7264733294660364e-09,-7.487672195033707e-08,-7.624000000346337e-08
0.0765,2.7388791780449376e-09,-7.512051902750005e-08,-7.649000000337763e-08
0.07675,2.7513031438779374e-09,-7.536430704603312e-08,-7.674000000329189e-08
0.077,2.7637451984184094e-09,-7.560808602021021e-08,-7.699000000320614e-08
0.07725,2.77620531324253e-09,-7.585185596424335e-08,-7.72400000031204e-08
0.0775,2.7886834600478417e-09,-7.609561689228299e-08,-7.749000000303466e-08
0.07775,2.801179610656354e-09,-7.633936881841917e-08,-7.774000000294891e-08
0.078,2.813693737008905e-09,-7.658311175668105e-08,-7.799000000286317e-08
0.07825,2.8262258111661884e-09,-7.68268457210377e-08,-7.824000000277743e-08
0.0785,2.8387758053100912e-09,-7.707057072539885e-08,-7.849000000269168e-08
0.07875,2.851343691739998e-09,-7.73142867836149e-08,-7.874000000260594e-08
0.079,2.8639294428726837e-09,-7.755799390947729e-08,-7.89900000025202e-08
0.07925,2.876533031241508e-09,-7.780169211671907e-08,-7.924000000243445e-08
0.0795,2.8891544294964883e-09,-7.804538141901534e-08,-7.949000000234871e-08
0.07975,2.9017936104030015e-09,-7.828906182998366e-08,-7.974000000226297e-08
0.08,2.9144505468404957e-09,-7.853273336318423e-08,-7.999000000217722e-08
0.08025,2.927125211801716e-09,-7.877639603212039e-08,-8.024000000209148e-08
0.0805,2.9398175783936813e-09,-7.902004985023925e-08,-8.049000000200574e-08
0.08075,2.952527619834141e-09,-7.926369483093165e-08,-8.074000000191999e-08
0.081,2.965255309452033e-09,-7.95073309875326e-08,-8.099000000183425e-08
0.08125,2.978000620688969e-09,-7.975095833332229e-08,-8.12400000017485e-08
0.0815,2.990763527094316e-09,-7.999457688152551e-08,-8.149000000166276e-08
0.08175,3.0035440023265106e-09,-8.023818664531248e-08,-8.174000000157702e-08
0.082,3.0163420201545863e-09,-8.04817876377996e-08,-8.199000000149128e-08
0.08225,3.0291575544541616e-09,-8.072537987204925e-08,-8.224000000140553e-08
0.0825,3.0419905792057447e-09,-8.096896336106991e-08,-8.249000000131979e-08
0.08275,3.054841068500289e-09,-8.12125381178177e-08,-8.274000000123405e-08
0.083,3.0677089965306586e-09,-8.145610415519526e-08,-8.29900000011483e-08
0.08325,3.080594337595009e-09,-8.169966148605291e-08,-8.324000000106256e-08
0.0835,3.0934970660984725e-09,-8.19432101231894e-08,-8.349000000097682e-08
0.08375,3.106417156547089e-09,-8.218675007935122e-08,-8.374000000089107e-08
